domain,C1,C1_values,C1_cntbl,C1_sense,C1_detailed,C2,C2_values,C2_cntbl,C2_sense,C2_detailed,E,E_values,E_cntbl,E_sense,E_detailed,cntbl_cond,task,query_node,observation,query,graph,prompt,prompt_category,id
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,f,C2=1,"E=0, C1=1","p(C2=1|E=0, C1=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  small drk, low fwp. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large blg? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1412
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,g,C1=1,E=0,p(C1=1|E=0),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  small drk. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is low fwp? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1413
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,g,C2=1,E=0,p(C2=1|E=0),collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  small drk. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large blg? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1414
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,h,C1=1,"E=0, C2=0","p(C1=1|E=0, C2=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  small drk, small blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is low fwp? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1415
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,h,C2=1,"E=0, C1=0","p(C2=1|E=0, C1=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  small drk, high fwp. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large blg? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1416
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,i,E=1,"C1=0, C2=0","p(E=1|C1=0, C2=0)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  high fwp, small blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1417
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,j,E=1,"C1=0, C2=1","p(E=1|C1=0, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  high fwp, large blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1418
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,j,E=1,"C2=0, C1=1","p(E=1|C2=0, C1=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  small blg, low fwp. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1419
xqt,fwp,1,m,low,,blg,1,m,large,,drk,1,p,large,,mmp,k,E=1,"C1=1, C2=1","p(E=1|C1=1, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:low fwp causes large drk. Also, large blg causes large drk. Now suppose you observe the following:  low fwp, large blg. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is large drk? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1420
zorpentix,flarnox,1,p,present,,drimbex,1,p,present,,quorvex,1,p,high,.,ppp,a,C1=1,"E=1, C2=1","p(C1=1|E=1, C2=1)",collider,"In the following, you will be presented with causal inference tasks based on a causal mechanism consisting of 3 variables that works like this:present flarnox causes high quorvex. Also, present drimbex causes high quorvex. Now suppose you observe the following:  high quorvex, present drimbex. Given the observations and the causal mechanism, how likely on a scale from 0 to 100 is present flarnox? 0 means definitely not likely and 100 means definitely likely. Return your response as raw text in one single line using this exact XML format: <response><likelihood>YOUR_NUMERIC_RESPONSE_HERE</likelihood><confidence>YOUR_CONFIDENCE_SCORE_HERE</confidence></response> DO NOT use Markdown, code blocks, or any additional formatting. Only replace YOUR_NUMERIC_RESPONSE_HERE with a number between 0 (unlikely) and 100 (very likely), and YOUR_CONFIDENCE_SCORE_HERE with a number between 0 (very uncertain) and 100 (very certain). DO NOT include any other information or text in your response and DO NOT use any special characters or symbols like quotation marks around your text output. Only return the XML inline as raw text.",numeric-certainty,1441
