id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,LLM-confidence,explanation,reasoning_type,RW17_label
13,ppp,economy,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,80.0,90.0,,Effect-Absent Diagnostic Inference,g
454,mmp,weather,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"Given that low ozone levels and high air pressure both cause high humidity, and we are observing normal humidity, it suggests that neither low ozone levels nor high air pressure are present. If high air pressure were present, we would expect high humidity, not normal humidity. Therefore, the likelihood of high air pressure being present is low.",Effect-Absent Diagnostic Inference,g
293,mmp,sociology,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
393,pmm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,30.0,,,Effect-Absent Diagnostic Inference,g
454,mmp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,,Effect-Absent Diagnostic Inference,g
293,mmp,sociology,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,30.0,70.0,"Normal socio-economic mobility suggests that neither low urbanization nor high interest in religion is strongly influencing the current state. Since low urbanization causes high socio-economic mobility, its presence is less likely when mobility is normal. Therefore, the likelihood of low urbanization being present is lower than average.",Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
273,mpm,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
274,mpm,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
454,mmp,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
434,mpm,weather,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
233,pmm,sociology,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,0.0,,,Effect-Absent Diagnostic Inference,g
234,pmm,sociology,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,,,Effect-Absent Diagnostic Inference,g
294,mmp,sociology,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gpt-3.5-turbo,numeric-confidence-CoT,collider,,0.0,10.0,80.0,"High interest rates cause low retirement savings, not small trade deficits. Therefore, it is unlikely that small trade deficits are present.",Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,70.0,80.0,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,136.0,,35.0,,,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,10.0,90.0,,Effect-Absent Diagnostic Inference,g
274,mpm,sociology,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"Normal socio-economic mobility suggests that neither low urbanization nor low interest in religion is significantly impacting socio-economic mobility. Since low interest in religion is a cause of low socio-economic mobility, its presence is less likely when normal socio-economic mobility is observed. Therefore, the likelihood of low interest in religion being present is low.",Effect-Absent Diagnostic Inference,g
273,mpm,sociology,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"Normal socio-economic mobility suggests that neither low urbanization nor low interest in religion is significantly impacting socio-economic mobility. Since low urbanization is one of the causes of low socio-economic mobility, the presence of normal socio-economic mobility implies that low urbanization is less likely to be present. Therefore, the likelihood of low urbanization being present is low.",Effect-Absent Diagnostic Inference,g
174,ppp,sociology,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,100.0,,15.0,,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,136.0,,15.0,,,Effect-Absent Diagnostic Inference,g
454,mmp,weather,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,100.0,,40.0,,,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,20.0,70.0,,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,20.0,70.0,,Effect-Absent Diagnostic Inference,g
453,mmp,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,10.0,90.0,,Effect-Absent Diagnostic Inference,g
273,mpm,sociology,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
294,mmp,sociology,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,50.0,70.0,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,94.0,,25.0,,,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
334,ppp,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,80.0,90.0,,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,20.0,70.0,,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,25.0,70.0,,Effect-Absent Diagnostic Inference,g
174,ppp,sociology,X,,claude-3-opus,numeric-certainty,collider,,0.0,40.0,60.0,,Effect-Absent Diagnostic Inference,g
334,ppp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,70.0,80.0,,Effect-Absent Diagnostic Inference,g
333,ppp,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gpt-3.5-turbo,numeric-confidence-CoT,collider,,0.0,10.0,70.0,"High interest rates are known to cause high retirement savings, but there is no mention of high interest rates or any factors leading to it in the given observations. Therefore, it is unlikely that high interest rates are present.",Effect-Absent Diagnostic Inference,g
233,pmm,sociology,X,,claude-3-opus,numeric-certainty,collider,,0.0,30.0,60.0,,Effect-Absent Diagnostic Inference,g
174,ppp,sociology,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
173,ppp,sociology,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
274,mpm,sociology,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
394,pmm,weather,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,50.0,70.0,,Effect-Absent Diagnostic Inference,g
234,pmm,sociology,X,,claude-3-opus,numeric-certainty,collider,,0.0,30.0,60.0,,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
453,mmp,weather,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"Given the causal relationships, low ozone levels and high air pressure both cause high humidity. Observing normal humidity suggests that neither low ozone levels nor high air pressure is present, as either would likely result in high humidity. Therefore, the likelihood of low ozone levels being present is reduced.",Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,84.0,,35.0,,,Effect-Absent Diagnostic Inference,g
393,pmm,weather,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"High ozone levels and high air pressure both cause low humidity. Since the current observation is normal humidity, it suggests that neither high ozone levels nor high air pressure is present. Therefore, the likelihood of high ozone levels is low.",Effect-Absent Diagnostic Inference,g
434,mpm,weather,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,20.0,70.0,,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,84.0,,30.0,,,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,30.0,60.0,,Effect-Absent Diagnostic Inference,g
294,mmp,sociology,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
293,mmp,sociology,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
434,mpm,weather,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,50.0,70.0,,Effect-Absent Diagnostic Inference,g
394,pmm,weather,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"Given that high ozone levels and high air pressure both cause low humidity, and we are observing normal humidity, it suggests that neither high ozone levels nor high air pressure are currently present. If high air pressure were present, we would expect low humidity, not normal humidity. Therefore, the likelihood of high air pressure being present is low.",Effect-Absent Diagnostic Inference,g
394,pmm,weather,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
433,mpm,weather,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,10.0,70.0,,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
394,pmm,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
453,mmp,weather,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
393,pmm,weather,X,,gpt-4o,numeric-only,collider,,0.0,25.0,,,Effect-Absent Diagnostic Inference,g
334,ppp,weather,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
114,mpm,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
113,mpm,economy,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
333,ppp,weather,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"High ozone levels and low air pressure both cause high humidity. Since the current observation is normal humidity, it suggests that neither high ozone levels nor low air pressure is present. Therefore, the likelihood of high ozone levels is low.",Effect-Absent Diagnostic Inference,g
433,mpm,weather,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,25.0,70.0,,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,gpt-3.5-turbo,numeric-confidence-CoT,collider,,0.0,30.0,70.0,"Low interest rates and high retirement savings are correlated, but small trade deficits are not directly related to retirement savings. Therefore, the presence of normal retirement savings does not provide strong evidence for the presence of small trade deficits.",Effect-Absent Diagnostic Inference,g
433,mpm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,,,Effect-Absent Diagnostic Inference,g
174,ppp,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
394,pmm,weather,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
434,mpm,weather,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
433,mpm,weather,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
173,ppp,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
434,mpm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,,,Effect-Absent Diagnostic Inference,g
333,ppp,weather,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
334,ppp,weather,X,,gpt-3.5-turbo,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,20.0,,,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,46.0,,25.0,,,Effect-Absent Diagnostic Inference,g
74,pmm,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,60.0,,Effect-Absent Diagnostic Inference,g
73,pmm,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,gpt-3.5-turbo,numeric-confidence-CoT,collider,,0.0,30.0,70.0,"Low interest rates are known to cause high retirement savings, but the presence of small trade deficits also leads to high retirement savings. Since we are observing normal retirement savings, it is less likely that low interest rates are present.",Effect-Absent Diagnostic Inference,g
334,ppp,weather,X,,gpt-4o,numeric-confidence-CoT,collider,,0.0,20.0,80.0,"High ozone levels and low air pressure both cause high humidity. Observing normal humidity suggests that neither high ozone levels nor low air pressure is present. Therefore, the likelihood of low air pressure being present is low.",Effect-Absent Diagnostic Inference,g
393,pmm,weather,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,25.0,70.0,,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,p(Y=1|Z=0),humans,numeric-only,collider,21.0,,50.0,,,Effect-Absent Diagnostic Inference,g
333,ppp,weather,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,25.0,70.0,,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,84.0,,30.0,,,Effect-Absent Diagnostic Inference,g
433,mpm,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
333,ppp,weather,X,,gpt-4o,numeric-only,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
13,ppp,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,20.0,,Effect-Absent Diagnostic Inference,g
434,mpm,weather,X,,claude-3-opus,numeric-certainty,collider,,0.0,25.0,60.0,,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
133,mmp,economy,X,p(X=1|Z=0),humans,numeric-only,collider,46.0,,20.0,,,Effect-Absent Diagnostic Inference,g
294,mmp,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,,Effect-Absent Diagnostic Inference,g
134,mmp,economy,X,,claude-3-opus,numeric-certainty,collider,,0.0,50.0,60.0,,Effect-Absent Diagnostic Inference,g
293,mmp,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,70.0,,Effect-Absent Diagnostic Inference,g
334,ppp,weather,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,50.0,70.0,,Effect-Absent Diagnostic Inference,g
393,pmm,weather,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,50.0,70.0,,Effect-Absent Diagnostic Inference,g
233,pmm,sociology,X,,gemini-1.5-pro,numeric-certainty,collider,,0.0,10.0,90.0,,Effect-Absent Diagnostic Inference,g
333,ppp,weather,X,,gpt-3.5-turbo,numeric-certainty,collider,,0.0,50.0,70.0,,Effect-Absent Diagnostic Inference,g
394,pmm,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
14,ppp,economy,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,,,Effect-Absent Diagnostic Inference,g
