id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,likelihood-rating,reasoning_type,RW17_label
334,ppp,sociology,X,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,38.0,,25.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,10.0,,65.0,Effect-Absent Diagnostic Inference,g
333,ppp,sociology,X,p(X=1|Z=0),humans,numeric-only,collider,29.0,,50.0,Effect-Absent Diagnostic Inference,g
276,mpm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,99.0,,50.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,71.0,,0.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,71.0,,50.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,99.0,,0.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,99.0,,50.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,112.0,,50.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,71.0,,50.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,99.0,,0.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,40.0,,35.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,40.0,,10.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,71.0,,0.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,13.0,,0.0,Effect-Absent Diagnostic Inference,h
296,mmp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,132.0,,10.0,Effect-Absent Diagnostic Inference,h
455,mmp,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
456,mmp,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,112.0,,30.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,10.0,,55.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,28.0,,0.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,108.0,,15.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,108.0,,5.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,141.0,,60.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
296,mmp,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
295,mmp,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,10.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,121.0,,25.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,121.0,,70.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,88.0,,65.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,1.0,,10.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,88.0,,40.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,1.0,,15.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,108.0,,5.0,Effect-Absent Diagnostic Inference,h
456,mmp,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
455,mmp,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
455,mmp,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
456,mmp,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,1.0,,15.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,1.0,,10.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,28.0,,0.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,108.0,,15.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,141.0,,60.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,74.0,,50.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,74.0,,40.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,38.0,,35.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,58.0,,50.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,58.0,,40.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,69.0,,50.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,,gpt-4o,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,88.0,,40.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,74.0,,50.0,Effect-Absent Diagnostic Inference,h
296,mmp,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
295,mmp,weather,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,74.0,,40.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,38.0,,35.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,38.0,,20.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,29.0,,50.0,Effect-Absent Diagnostic Inference,h
296,mmp,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
295,mmp,weather,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,25.0,,55.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,0.0,,45.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,0.0,,75.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,119.0,,20.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,38.0,,20.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,29.0,,50.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,10.0,,55.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,10.0,,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,121.0,,25.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,25.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,10.0,,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,,gpt-3.5-turbo,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,88.0,,65.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,0.0,,75.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,0.0,,45.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,25.0,,55.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,58.0,,50.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,58.0,,40.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,69.0,,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,121.0,,70.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,119.0,,40.0,Effect-Absent Diagnostic Inference,h
295,mmp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,33.0,,25.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,133.0,,40.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,118.0,,25.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,118.0,,5.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,53.0,,0.0,Effect-Absent Diagnostic Inference,h
336,ppp,sociology,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
335,ppp,sociology,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,118.0,,25.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,100.0,Effect-Absent Diagnostic Inference,h
76,pmm,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,118.0,,5.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,53.0,,0.0,Effect-Absent Diagnostic Inference,h
115,mpm,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
296,mmp,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
295,mmp,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
15,ppp,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
435,mpm,sociology,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,21.0,,50.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,46.0,,5.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,84.0,,50.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,84.0,,35.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,21.0,,50.0,Effect-Absent Diagnostic Inference,h
396,pmm,sociology,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
395,pmm,sociology,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,46.0,,5.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,84.0,,50.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,84.0,,35.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
16,ppp,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
75,pmm,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
76,pmm,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,109.0,,75.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,109.0,,15.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,4.0,,35.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,22.0,,20.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,22.0,,25.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,45.0,,25.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,45.0,,10.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,97.0,,15.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,97.0,,5.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,109.0,,75.0,Effect-Absent Diagnostic Inference,h
176,ppp,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,109.0,,15.0,Effect-Absent Diagnostic Inference,h
116,mpm,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
115,mpm,economy,XI,,gpt-4o,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,97.0,,5.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,97.0,,15.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,45.0,,10.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,45.0,,25.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,138.0,,0.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,101.0,,50.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,56.0,,50.0,Effect-Absent Diagnostic Inference,h
236,pmm,weather,XI,"p(Y=1|Z=0, X=0)",humans,numeric-only,collider,56.0,,60.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,138.0,,0.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,101.0,,50.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,56.0,,50.0,Effect-Absent Diagnostic Inference,h
436,mpm,sociology,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
235,pmm,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,56.0,,60.0,Effect-Absent Diagnostic Inference,h
275,mpm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
135,mmp,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,50.0,Effect-Absent Diagnostic Inference,h
136,mmp,economy,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,,claude-3-opus,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,4.0,,35.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,22.0,,20.0,Effect-Absent Diagnostic Inference,h
175,ppp,weather,XI,"p(X=1|Z=0, Y=0)",humans,numeric-only,collider,22.0,,25.0,Effect-Absent Diagnostic Inference,h
276,mpm,weather,XI,,gemini-1.5-pro,single_numeric_response,collider,,0.0,0.0,Effect-Absent Diagnostic Inference,h
