id,cntbl_cond,domain,task,subject,prompt_category,graph,temperature,response,reasoning_type,label,X,X_values,X_cntbl,X_sense,Y,Y_values,Y_cntbl,Y_sense,Z,Z_values,Z_cntbl,Z_sense,query_node,observation
11,ppp,economy,IX,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,"Z=0, Y=1"
11,ppp,economy,IX,humans,single_numeric_response,collider,,45.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,"Z=0, Y=1"
12,ppp,economy,IX,humans,single_numeric_response,collider,,55.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Y=1,"Z=0, X=1"
12,ppp,economy,IX,humans,single_numeric_response,collider,,45.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,0.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,40.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
231,pmm,weather,IX,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,f,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,"Z=0, Y=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,85.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,15.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,25.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
332,ppp,sociology,IX,humans,single_numeric_response,collider,,60.0,Effect-Absent Diagnostic Inference,f,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,"Z=0, X=1"
332,ppp,sociology,IX,humans,single_numeric_response,collider,,70.0,Effect-Absent Diagnostic Inference,f,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
332,ppp,sociology,IX,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,f,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,"Z=0, X=1"
332,ppp,sociology,IX,humans,single_numeric_response,collider,,80.0,Effect-Absent Diagnostic Inference,f,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,60.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,25.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
332,ppp,sociology,IX,humans,single_numeric_response,collider,,60.0,Effect-Absent Diagnostic Inference,f,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,"Z=0, X=1"
72,pmm,economy,IX,humans,single_numeric_response,collider,,45.0,Effect-Absent Diagnostic Inference,f,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,"Z=0, X=1"
74,pmm,economy,X,humans,single_numeric_response,collider,,30.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
73,pmm,economy,X,humans,single_numeric_response,collider,,40.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
73,pmm,economy,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
73,pmm,economy,X,humans,single_numeric_response,collider,,30.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
433,mpm,sociology,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,80.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,X=1,Z=0
453,mmp,sociology,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,15.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
454,mmp,sociology,X,gpt-4o,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,30.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,30.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
434,mpm,sociology,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Y=1,Z=0
434,mpm,sociology,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,80.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,Y=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,40.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,30.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
73,pmm,economy,X,humans,single_numeric_response,collider,,30.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
13,ppp,economy,X,humans,single_numeric_response,collider,,40.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
393,pmm,sociology,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,80.0,Effect-Absent Diagnostic Inference,g,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Z=0
394,pmm,sociology,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,Z=0
13,ppp,economy,X,humans,single_numeric_response,collider,,60.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
133,mmp,economy,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,75.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Z=0
134,mmp,economy,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,Z=0
173,ppp,weather,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
234,pmm,weather,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,Z=0
174,ppp,weather,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
74,pmm,economy,X,claude-3-opus,single_numeric_response,collider,0.0,10.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
334,ppp,sociology,X,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,Y=1,Z=0
333,ppp,sociology,X,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,p,high,interest in religion,1,p,low,socio-economic mobility,1,p,high,X=1,Z=0
73,pmm,economy,X,claude-3-opus,single_numeric_response,collider,0.0,10.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
433,mpm,sociology,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,p,low,socio-economic mobility,1,m,low,X=1,Z=0
233,pmm,weather,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
133,mmp,economy,X,claude-3-opus,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
294,mmp,weather,X,gemini-1.5-pro,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,Y=1,Z=0
273,mpm,weather,X,gemini-1.5-pro,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,X=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,35.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,25.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
234,pmm,weather,X,gemini-1.5-pro,single_numeric_response,collider,0.0,25.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,Z=0
274,mpm,weather,X,gemini-1.5-pro,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,m,low,air pressure,1,p,low,humidity,1,m,low,Y=1,Z=0
233,pmm,weather,X,gemini-1.5-pro,single_numeric_response,collider,0.0,20.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Z=0
453,mmp,sociology,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,75.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,Z=0
114,mpm,economy,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,Z=0
113,mpm,economy,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,Z=0
454,mmp,sociology,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,Z=0
394,pmm,sociology,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,Y=1,Z=0
393,pmm,sociology,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,urbanization,1,p,high,interest in religion,1,m,high,socio-economic mobility,1,m,low,X=1,Z=0
74,pmm,economy,X,humans,single_numeric_response,collider,,65.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,Y=1,Z=0
134,mmp,economy,X,claude-3-opus,single_numeric_response,collider,0.0,25.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,m,large,retirement savings,1,p,high,Y=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,25.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,35.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
293,mmp,weather,X,gemini-1.5-pro,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,m,low,air pressure,1,m,high,humidity,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
13,ppp,economy,X,humans,single_numeric_response,collider,,65.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,40.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,35.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,25.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,70.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,25.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
174,ppp,weather,X,humans,single_numeric_response,collider,,40.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
173,ppp,weather,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
13,ppp,economy,X,humans,single_numeric_response,collider,,60.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
13,ppp,economy,X,humans,single_numeric_response,collider,,10.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
13,ppp,economy,X,humans,single_numeric_response,collider,,5.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
114,mpm,economy,X,humans,single_numeric_response,collider,,15.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,Z=0
114,mpm,economy,X,humans,single_numeric_response,collider,,35.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,Z=0
113,mpm,economy,X,claude-3-opus,single_numeric_response,collider,0.0,10.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,X=1,Z=0
14,ppp,economy,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,Y=1,Z=0
13,ppp,economy,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,p,small,retirement savings,1,p,high,X=1,Z=0
234,pmm,weather,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,Y=1,Z=0
114,mpm,economy,X,claude-3-opus,single_numeric_response,collider,0.0,10.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,Z=0
233,pmm,weather,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,m,high,humidity,1,m,low,X=1,Z=0
454,mmp,sociology,X,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,Y=1,Z=0
453,mmp,sociology,X,gemini-1.5-pro,single_numeric_response,collider,0.0,50.0,Effect-Absent Diagnostic Inference,g,urbanization,1,m,low,interest in religion,1,m,high,socio-economic mobility,1,p,high,X=1,Z=0
114,mpm,economy,X,gpt-3.5-turbo,single_numeric_response,collider,0.0,100.0,Effect-Absent Diagnostic Inference,g,interest rates,1,m,high,trade deficits,1,p,small,retirement savings,1,m,low,Y=1,Z=0
174,ppp,weather,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,Y=1,Z=0
173,ppp,weather,X,gpt-4o,single_numeric_response,collider,0.0,0.0,Effect-Absent Diagnostic Inference,g,ozone levels,1,p,high,air pressure,1,p,low,humidity,1,p,high,X=1,Z=0
73,pmm,economy,X,humans,single_numeric_response,collider,,15.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
73,pmm,economy,X,humans,single_numeric_response,collider,,50.0,Effect-Absent Diagnostic Inference,g,interest rates,1,p,low,trade deficits,1,m,large,retirement savings,1,m,low,X=1,Z=0
