id,cntbl_cond,domain,task,query,subject,prompt_category,graph,human_subj_id,temperature,LLM-confidence,likelihood-rating,reasoning_type,RW17_label
451,mmp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,109.0,,,25.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,97.0,,,12.5,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,45.0,,,15.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,22.0,,,32.5,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,4.0,,,45.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,109.0,,,25.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,20.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,97.0,,,12.5,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,45.0,,,15.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,22.0,,,32.5,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,4.0,,,45.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,10.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
291,mmp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
292,mmp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,"p(C1=1|E=0, C2=1)",humans,,collider,108.0,,,7.5,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,"p(C1=1|E=0, C2=1)",humans,,collider,28.0,,,0.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,"p(C1=1|E=0, C2=1)",humans,,collider,1.0,,,20.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,"p(C1=1|E=0, C2=1)",humans,,collider,141.0,,,35.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,100.0,0.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,"p(C2=1|E=0, C1=1)",humans,,collider,1.0,,,20.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,"p(C2=1|E=0, C1=1)",humans,,collider,108.0,,,7.5,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,"p(C2=1|E=0, C1=1)",humans,,collider,99.0,,,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,"p(C2=1|E=0, C1=1)",humans,,collider,71.0,,,62.5,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,"p(C1=1|E=0, C2=1)",humans,,collider,99.0,,,0.0,Effect-Absent Diagnostic Inference,f
292,mmp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0,Effect-Absent Diagnostic Inference,f
291,mmp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,"p(C1=1|E=0, C2=1)",humans,,collider,71.0,,,62.5,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,"p(C2=1|E=0, C1=1)",humans,,collider,28.0,,,0.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,10.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,25.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,"p(C2=1|E=0, C1=1)",humans,,collider,141.0,,,35.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
292,mmp,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
291,mmp,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,132.0,,,0.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,77.0,,,5.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,72.0,,,35.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,57.0,,,12.5,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,33.0,,,20.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,3.0,,,12.5,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,132.0,,,0.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,77.0,,,5.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
292,mmp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Absent Diagnostic Inference,f
291,mmp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
292,mmp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,80.0,70.0,Effect-Absent Diagnostic Inference,f
291,mmp,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,25.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
172,ppp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,100.0,0.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,20.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,72.0,,,35.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,57.0,,,12.5,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,33.0,,,20.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,138.0,,,0.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,100.0,0.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,20.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,100.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,100.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,101.0,,,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,56.0,,,40.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,138.0,,,0.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,101.0,,,0.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,56.0,,,40.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
232,pmm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
291,mmp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
292,mmp,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,75.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
331,ppp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
332,ppp,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
11,ppp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
391,pmm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
392,pmm,weather,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
12,ppp,economy,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
171,ppp,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
231,pmm,sociology,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,100.0,0.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
132,mmp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
131,mmp,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,3.0,,,12.5,Effect-Absent Diagnostic Inference,f
451,mmp,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,50.0,Effect-Absent Diagnostic Inference,f
71,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,90.0,0.0,Effect-Absent Diagnostic Inference,f
72,pmm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,70.0,0.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,118.0,,,32.5,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
272,mpm,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
271,mpm,sociology,IX,,claude-3-opus,numeric-certainty,collider,,0.0,60.0,20.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,80.0,0.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,60.0,50.0,Effect-Absent Diagnostic Inference,f
112,mpm,economy,IX,,gemini-1.5-pro,numeric-certainty,collider,,0.0,50.0,50.0,Effect-Absent Diagnostic Inference,f
111,mpm,economy,IX,,gpt-4o,numeric-certainty,collider,,0.0,70.0,30.0,Effect-Absent Diagnostic Inference,f
432,mpm,weather,IX,"p(C2=1|E=0, C1=1)",humans,,collider,53.0,,,0.0,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,118.0,,,32.5,Effect-Absent Diagnostic Inference,f
431,mpm,weather,IX,"p(C1=1|E=0, C2=1)",humans,,collider,53.0,,,0.0,Effect-Absent Diagnostic Inference,f
452,mmp,weather,IX,,claude-3-opus,numeric-certainty,collider,,0.0,20.0,50.0,Effect-Absent Diagnostic Inference,f
